title,district,district_code,total_price,unit_price,house_info,follow_info,url,community
嘉禾花园 3室2厅 135平米,白云区,白云,529.2,39118,3室2厅 135平米 南 简装 高楼层 共28层 2002年建,28人关注 4天前发布,https://example.com/house_18439,嘉禾花园
瑞宝花园 3室1厅 116平米,海珠区,海珠,586.7,50700,3室1厅 116平米 南 简装 低楼层 共22层 2021年建,24人关注 34天前发布,https://example.com/house_18440,瑞宝花园
体育西路小区 1室1厅 38平米,天河区,天河,264.2,69165,1室1厅 38平米 南 豪装 中楼层 共24层 2010年建,15人关注 3天前发布,https://example.com/house_18441,体育西路小区
钟村花园 3室1厅 78平米,番禺区,番禺,292.6,37676,3室1厅 78平米 东 简装 高楼层 共9层 2017年建,17人关注 8天前发布,https://example.com/house_18442,钟村花园
环市东花园 3室2厅 92平米,越秀区,越秀,506.8,54815,3室2厅 92平米 南北 豪装 中楼层 共16层 2023年建,36人关注 4天前发布,https://example.com/house_18443,环市东花园
同德花园 2室1厅 73平米,白云区,白云,274.0,37589,2室1厅 73平米 南北 精装 低楼层 共29层 2017年建,14人关注 1天前发布,https://example.com/house_18444,同德花园
龙口西小区 1室1厅 48平米,天河区,天河,331.4,69493,1室1厅 48平米 南北 精装 高楼层 共6层 2005年建,17人关注 39天前发布,https://example.com/house_18445,龙口西小区
署前路小区 5室1厅 156平米,越秀区,越秀,862.9,55385,5室1厅 156平米 南北 精装 低楼层 共24层 1995年建,43人关注 15天前发布,https://example.com/house_18446,署前路小区
客村花园 4室2厅 111平米,海珠区,海珠,673.7,60548,4室2厅 111平米 东北 精装 高楼层 共18层 2012年建,28人关注 6天前发布,https://example.com/house_18447,客村花园
龙口西小区 4室1厅 123平米,天河区,天河,687.9,55938,4室1厅 123平米 北 简装 低楼层 共15层 2010年建,32人关注 1天前发布,https://example.com/house_18448,龙口西小区
工业大道 3室1厅 142平米,海珠区,海珠,843.3,59443,3室1厅 142平米 南北 毛坯 中楼层 共6层 2016年建,53人关注 19天前发布,https://example.com/house_18449,工业大道
华景新城 2室1厅 72平米,天河区,天河,448.0,62248,2室1厅 72平米 东南 豪装 低楼层 共21层 1995年建,19人关注 17天前发布,https://example.com/house_18450,华景新城
花地大道 3室2厅 116平米,荔湾区,荔湾,441.0,37857,3室2厅 116平米 北 简装 高楼层 共20层 2001年建,22人关注 43天前发布,https://example.com/house_18451,花地大道
新市花园 2室1厅 78平米,白云区,白云,195.4,25045,2室1厅 78平米 南北 豪装 中楼层 共23层 2010年建,4人关注 28天前发布,https://example.com/house_18452,新市花园
华景新城 2室1厅 77平米,天河区,天河,494.8,64310,2室1厅 77平米 南 豪装 低楼层 共24层 2001年建,31人关注 17天前发布,https://example.com/house_18453,华景新城
文冲花园 5室1厅 128平米,黄埔区,黄埔,601.8,46956,5室1厅 128平米 西 精装 高楼层 共29层 2014年建,33人关注 19天前发布,https://example.com/house_18454,文冲花园
骏景花园 5室1厅 212平米,天河区,天河,1668.6,78682,5室1厅 212平米 南 精装 低楼层 共20层 1995年建,94人关注 57天前发布,https://example.com/house_18455,骏景花园
署前路小区 2室1厅 70平米,越秀区,越秀,296.0,42454,2室1厅 70平米 东南 豪装 中楼层 共21层 2002年建,16人关注 96天前发布,https://example.com/house_18456,署前路小区
同德花园 3室2厅 107平米,白云区,白云,304.3,28413,3室2厅 107平米 南北 豪装 中楼层 共28层 2002年建,15人关注 47天前发布,https://example.com/house_18457,同德花园
南洲花园 4室1厅 112平米,海珠区,海珠,433.8,38896,4室1厅 112平米 北 简装 中楼层 共6层 2002年建,29人关注 39天前发布,https://example.com/house_18458,南洲花园
江南大道 3室1厅 115平米,海珠区,海珠,551.0,47866,3室1厅 115平米 东 精装 低楼层 共19层 2009年建,29人关注 0天前发布,https://example.com/house_18459,江南大道
石牌村 2室1厅 59平米,天河区,天河,436.3,74313,2室1厅 59平米 南 精装 中楼层 共11层 2003年建,18人关注 17天前发布,https://example.com/house_18460,石牌村
大沙地 3室2厅 85平米,黄埔区,黄埔,309.1,36381,3室2厅 85平米 东南 简装 高楼层 共32层 2010年建,19人关注 67天前发布,https://example.com/house_18461,大沙地
黄沙大道 5室2厅 177平米,荔湾区,荔湾,547.4,30931,5室2厅 177平米 南 简装 中楼层 共11层 2004年建,33人关注 2天前发布,https://example.com/house_18462,黄沙大道
石牌村 2室1厅 46平米,天河区,天河,189.4,41313,2室1厅 46平米 北 豪装 中楼层 共20层 2011年建,9人关注 5天前发布,https://example.com/house_18463,石牌村
新港西路 2室1厅 60平米,海珠区,海珠,261.1,43364,2室1厅 60平米 北 豪装 高楼层 共10层 1990年建,10人关注 46天前发布,https://example.com/house_18464,新港西路
夏园花园 3室1厅 113平米,黄埔区,黄埔,595.2,52542,3室1厅 113平米 北 精装 低楼层 共24层 2010年建,34人关注 17天前发布,https://example.com/house_18465,夏园花园
黄沙大道 3室2厅 94平米,荔湾区,荔湾,453.9,48073,3室2厅 94平米 南北 简装 中楼层 共9层 2005年建,21人关注 21天前发布,https://example.com/house_18466,黄沙大道
体育西路小区 4室1厅 142平米,天河区,天河,886.6,62352,4室1厅 142平米 北 简装 中楼层 共16层 2015年建,43人关注 52天前发布,https://example.com/house_18467,体育西路小区
滨江东花园 3室2厅 131平米,海珠区,海珠,763.1,58119,3室2厅 131平米 南 精装 中楼层 共19层 2000年建,30人关注 4天前发布,https://example.com/house_18468,滨江东花园
淘金家园 2室1厅 88平米,越秀区,越秀,497.2,56291,2室1厅 88平米 南北 简装 低楼层 共6层 2002年建,22人关注 5天前发布,https://example.com/house_18469,淘金家园
宝岗大道 3室2厅 97平米,海珠区,海珠,544.7,56388,3室2厅 97平米 南 精装 中楼层 共21层 2002年建,33人关注 12天前发布,https://example.com/house_18470,宝岗大道
大沙地 3室1厅 94平米,黄埔区,黄埔,369.8,39471,3室1厅 94平米 南北 豪装 中楼层 共30层 2005年建,15人关注 126天前发布,https://example.com/house_18471,大沙地
瑞宝花园 3室1厅 104平米,海珠区,海珠,507.9,49025,3室1厅 104平米 南 精装 高楼层 共11层 1997年建,29人关注 18天前发布,https://example.com/house_18472,瑞宝花园
华海大厦 3室1厅 91平米,海珠区,海珠,549.7,60343,3室1厅 91平米 北 精装 高楼层 共21层 2012年建,27人关注 4天前发布,https://example.com/house_18473,华海大厦
钟村花园 4室1厅 133平米,番禺区,番禺,388.0,29235,4室1厅 133平米 西 精装 中楼层 共15层 2001年建,17人关注 85天前发布,https://example.com/house_18474,钟村花园
康王路 4室1厅 126平米,荔湾区,荔湾,673.2,53232,4室1厅 126平米 西南 精装 中楼层 共7层 2011年建,28人关注 27天前发布,https://example.com/house_18475,康王路
多宝路 3室1厅 123平米,荔湾区,荔湾,679.1,55252,3室1厅 123平米 南北 简装 中楼层 共10层 2000年建,30人关注 0天前发布,https://example.com/house_18476,多宝路
二沙岛花园 2室1厅 82平米,越秀区,越秀,350.8,42894,2室1厅 82平米 南 豪装 中楼层 共11层 1999年建,13人关注 36天前发布,https://example.com/house_18477,二沙岛花园
西关大屋 2室1厅 86平米,荔湾区,荔湾,353.4,40923,2室1厅 86平米 西北 精装 低楼层 共16层 2009年建,13人关注 4天前发布,https://example.com/house_18478,西关大屋
恩宁路 3室2厅 59平米,荔湾区,荔湾,238.8,40765,3室2厅 59平米 西北 毛坯 中楼层 共21层 1997年建,11人关注 31天前发布,https://example.com/house_18479,恩宁路
瑞宝花园 3室2厅 84平米,海珠区,海珠,355.4,42182,3室2厅 84平米 东 简装 高楼层 共16层 1996年建,22人关注 29天前发布,https://example.com/house_18480,瑞宝花园
市桥花园 2室1厅 58平米,番禺区,番禺,186.2,32328,2室1厅 58平米 东南 豪装 中楼层 共10层 2013年建,7人关注 31天前发布,https://example.com/house_18481,市桥花园
文冲花园 3室2厅 132平米,黄埔区,黄埔,630.2,47848,3室2厅 132平米 北 精装 低楼层 共30层 2016年建,26人关注 6天前发布,https://example.com/house_18482,文冲花园
机场路花园 3室1厅 110平米,白云区,白云,430.9,39002,3室1厅 110平米 西南 精装 低楼层 共25层 2018年建,18人关注 63天前发布,https://example.com/house_18483,机场路花园
康王路 3室1厅 121平米,荔湾区,荔湾,663.1,54700,3室1厅 121平米 西北 豪装 中楼层 共21层 2004年建,35人关注 36天前发布,https://example.com/house_18484,康王路
江南大道 2室1厅 85平米,海珠区,海珠,351.8,41317,2室1厅 85平米 南北 简装 高楼层 共8层 1996年建,24人关注 52天前发布,https://example.com/house_18485,江南大道
骏景花园 1室1厅 32平米,天河区,天河,192.9,61186,1室1厅 32平米 南北 简装 低楼层 共17层 2011年建,11人关注 7天前发布,https://example.com/house_18486,骏景花园
淘金家园 1室1厅 42平米,越秀区,越秀,216.6,52029,1室1厅 42平米 南 简装 中楼层 共18层 2011年建,5人关注 0天前发布,https://example.com/house_18487,淘金家园
同德花园 3室1厅 108平米,白云区,白云,353.6,32886,3室1厅 108平米 北 精装 高楼层 共32层 2013年建,12人关注 36天前发布,https://example.com/house_18488,同德花园
滨江东花园 3室1厅 86平米,海珠区,海珠,388.5,44954,3室1厅 86平米 西 精装 中楼层 共19层 2021年建,24人关注 2天前发布,https://example.com/house_18489,滨江东花园
大沙地 3室1厅 131平米,黄埔区,黄埔,596.3,45645,3室1厅 131平米 南北 简装 中楼层 共31层 2019年建,30人关注 10天前发布,https://example.com/house_18490,大沙地
龙口西小区 3室1厅 108平米,天河区,天河,714.5,66048,3室1厅 108平米 西 精装 高楼层 共11层 2007年建,32人关注 24天前发布,https://example.com/house_18491,龙口西小区
江南大道 5室1厅 110平米,海珠区,海珠,558.6,50584,5室1厅 110平米 南 精装 中楼层 共15层 1998年建,23人关注 4天前发布,https://example.com/house_18492,江南大道
恩宁路 3室1厅 126平米,荔湾区,荔湾,389.7,30917,3室1厅 126平米 北 简装 中楼层 共23层 1997年建,10人关注 16天前发布,https://example.com/house_18493,恩宁路
华海大厦 5室1厅 129平米,海珠区,海珠,730.9,56671,5室1厅 129平米 东南 豪装 低楼层 共23层 2018年建,35人关注 29天前发布,https://example.com/house_18494,华海大厦
大沙地 3室1厅 130平米,黄埔区,黄埔,508.1,39054,3室1厅 130平米 南 精装 中楼层 共21层 2015年建,26人关注 24天前发布,https://example.com/house_18495,大沙地
榄核花园 4室1厅 163平米,番禺区,番禺,561.8,34410,4室1厅 163平米 南 精装 中楼层 共11层 2002年建,34人关注 18天前发布,https://example.com/house_18496,榄核花园
天河北雅居 4室1厅 100平米,天河区,天河,578.5,58052,4室1厅 100平米 北 精装 低楼层 共15层 2001年建,30人关注 3天前发布,https://example.com/house_18497,天河北雅居
珠江新城花园 3室1厅 115平米,天河区,天河,708.3,61811,3室1厅 115平米 南北 豪装 高楼层 共21层 2015年建,42人关注 0天前发布,https://example.com/house_18498,珠江新城花园
龙口西小区 1室1厅 30平米,天河区,天河,168.8,56250,1室1厅 30平米 西 简装 中楼层 共23层 2002年建,7人关注 47天前发布,https://example.com/house_18499,龙口西小区
黄石路 4室1厅 188平米,白云区,白云,663.6,35347,4室1厅 188平米 北 精装 中楼层 共23层 2020年建,21人关注 34天前发布,https://example.com/house_18500,黄石路
滨江东花园 4室2厅 167平米,海珠区,海珠,973.0,58183,4室2厅 167平米 南 简装 低楼层 共12层 2003年建,45人关注 18天前发布,https://example.com/house_18501,滨江东花园
太和花园 3室1厅 95平米,白云区,白云,344.1,36379,3室1厅 95平米 南北 豪装 低楼层 共26层 1998年建,15人关注 17天前发布,https://example.com/house_18502,太和花园
工业大道 4室2厅 143平米,海珠区,海珠,713.1,49989,4室2厅 143平米 南北 精装 低楼层 共15层 2003年建,38人关注 26天前发布,https://example.com/house_18503,工业大道
陈家祠花园 3室2厅 114平米,荔湾区,荔湾,461.4,40633,3室2厅 114平米 北 精装 中楼层 共12层 1985年建,18人关注 4天前发布,https://example.com/house_18504,陈家祠花园
广园路小区 4室2厅 131平米,白云区,白云,500.1,38271,4室2厅 131平米 南 精装 中楼层 共24层 2023年建,26人关注 26天前发布,https://example.com/house_18505,广园路小区
花地大道 4室1厅 137平米,荔湾区,荔湾,651.6,47569,4室1厅 137平米 南北 精装 中楼层 共24层 2000年建,39人关注 29天前发布,https://example.com/house_18506,花地大道
花地大道 4室1厅 128平米,荔湾区,荔湾,601.1,47040,4室1厅 128平米 南北 豪装 高楼层 共20层 1994年建,35人关注 19天前发布,https://example.com/house_18507,花地大道
龙口西小区 2室1厅 75平米,天河区,天河,405.4,54381,2室1厅 75平米 南北 豪装 中楼层 共23层 2009年建,27人关注 64天前发布,https://example.com/house_18508,龙口西小区
新港西路 3室1厅 124平米,海珠区,海珠,418.3,33645,3室1厅 124平米 南 简装 高楼层 共10层 2012年建,24人关注 59天前发布,https://example.com/house_18509,新港西路
芳村花园 3室1厅 101平米,荔湾区,荔湾,483.4,48088,3室1厅 101平米 南 精装 高楼层 共17层 1999年建,28人关注 29天前发布,https://example.com/house_18510,芳村花园
华海大厦 3室1厅 104平米,海珠区,海珠,611.6,58711,3室1厅 104平米 西南 精装 高楼层 共19层 2012年建,30人关注 7天前发布,https://example.com/house_18511,华海大厦
市桥花园 3室1厅 88平米,番禺区,番禺,265.3,30220,3室1厅 88平米 南北 豪装 高楼层 共16层 1998年建,5人关注 6天前发布,https://example.com/house_18512,市桥花园
大石花园 5室2厅 142平米,番禺区,番禺,443.1,31159,5室2厅 142平米 南 精装 中楼层 共23层 2002年建,26人关注 16天前发布,https://example.com/house_18513,大石花园
丰乐花园 3室1厅 78平米,黄埔区,黄埔,350.0,44808,3室1厅 78平米 西北 精装 低楼层 共26层 2023年建,8人关注 24天前发布,https://example.com/house_18514,丰乐花园
工业大道 3室2厅 99平米,海珠区,海珠,498.0,50302,3室2厅 99平米 西 精装 低楼层 共10层 2011年建,23人关注 5天前发布,https://example.com/house_18515,工业大道
广园路小区 2室1厅 71平米,白云区,白云,235.6,32997,2室1厅 71平米 南北 精装 高楼层 共32层 2020年建,7人关注 8天前发布,https://example.com/house_18516,广园路小区
宝岗大道 4室1厅 133平米,海珠区,海珠,844.6,63560,4室1厅 133平米 南 豪装 高楼层 共6层 2006年建,34人关注 5天前发布,https://example.com/house_18517,宝岗大道
二沙岛花园 2室1厅 59平米,越秀区,越秀,204.5,34576,2室1厅 59平米 南 精装 中楼层 共11层 1995年建,9人关注 46天前发布,https://example.com/house_18518,二沙岛花园
二沙岛花园 5室1厅 121平米,越秀区,越秀,651.9,53820,5室1厅 121平米 西北 豪装 高楼层 共19层 2001年建,32人关注 20天前发布,https://example.com/house_18519,二沙岛花园
棠下小区 4室1厅 186平米,天河区,天河,1439.5,77454,4室1厅 186平米 西 豪装 中楼层 共12层 2004年建,66人关注 1天前发布,https://example.com/house_18520,棠下小区
署前路小区 2室1厅 109平米,越秀区,越秀,560.2,51592,2室1厅 109平米 南北 精装 低楼层 共16层 2006年建,32人关注 26天前发布,https://example.com/house_18521,署前路小区
瑞宝花园 2室1厅 73平米,海珠区,海珠,404.2,55030,2室1厅 73平米 南北 简装 高楼层 共16层 2010年建,25人关注 59天前发布,https://example.com/house_18522,瑞宝花园
钟村花园 5室2厅 238平米,番禺区,番禺,1006.8,42290,5室2厅 238平米 东南 简装 高楼层 共14层 2013年建,47人关注 24天前发布,https://example.com/house_18523,钟村花园
东山口花园 3室2厅 175平米,越秀区,越秀,1151.9,65819,3室2厅 175平米 东南 精装 中楼层 共16层 2001年建,52人关注 57天前发布,https://example.com/house_18524,东山口花园
洛溪花园 2室1厅 85平米,番禺区,番禺,247.8,29300,2室1厅 85平米 北 简装 中楼层 共23层 2009年建,13人关注 18天前发布,https://example.com/house_18525,洛溪花园
淘金家园 3室1厅 53平米,越秀区,越秀,247.9,46741,3室1厅 53平米 北 简装 中楼层 共19层 2005年建,16人关注 23天前发布,https://example.com/house_18526,淘金家园
石牌村 3室1厅 155平米,天河区,天河,840.2,54056,3室1厅 155平米 南北 精装 中楼层 共14层 2018年建,36人关注 34天前发布,https://example.com/house_18527,石牌村
江南大道 2室1厅 83平米,海珠区,海珠,443.0,53479,2室1厅 83平米 东 简装 低楼层 共17层 2012年建,24人关注 90天前发布,https://example.com/house_18528,江南大道
黄石路 3室1厅 104平米,白云区,白云,351.6,33908,3室1厅 104平米 南北 精装 低楼层 共25层 2017年建,26人关注 8天前发布,https://example.com/house_18529,黄石路
猎德花园 3室1厅 114平米,天河区,天河,754.4,65938,3室1厅 114平米 南北 豪装 中楼层 共12层 2009年建,39人关注 74天前发布,https://example.com/house_18530,猎德花园
烈士陵园 3室1厅 111平米,越秀区,越秀,584.0,52708,3室1厅 111平米 南北 精装 低楼层 共14层 2005年建,25人关注 72天前发布,https://example.com/house_18531,烈士陵园
工业大道 4室1厅 151平米,海珠区,海珠,729.3,48438,4室1厅 151平米 南北 精装 高楼层 共16层 1999年建,36人关注 2天前发布,https://example.com/house_18532,工业大道
环市东花园 3室1厅 98平米,越秀区,越秀,564.0,57538,3室1厅 98平米 南北 简装 低楼层 共22层 1998年建,28人关注 4天前发布,https://example.com/house_18533,环市东花园
新市花园 5室1厅 116平米,白云区,白云,436.7,37699,5室1厅 116平米 南北 精装 高楼层 共29层 2004年建,20人关注 7天前发布,https://example.com/house_18534,新市花园
瑞宝花园 3室1厅 123平米,海珠区,海珠,667.5,54384,3室1厅 123平米 南 精装 低楼层 共14层 2011年建,53人关注 6天前发布,https://example.com/house_18535,瑞宝花园
棠下小区 3室2厅 103平米,天河区,天河,737.8,71659,3室2厅 103平米 南 简装 中楼层 共22层 2013年建,39人关注 22天前发布,https://example.com/house_18536,棠下小区
黄埔花园 3室1厅 127平米,黄埔区,黄埔,591.2,46501,3室1厅 127平米 南北 精装 高楼层 共34层 1999年建,32人关注 68天前发布,https://example.com/house_18537,黄埔花园
署前路小区 4室1厅 96平米,越秀区,越秀,500.4,52143,4室1厅 96平米 北 豪装 高楼层 共8层 2008年建,29人关注 6天前发布,https://example.com/house_18538,署前路小区
机场路花园 2室1厅 84平米,白云区,白云,282.3,33747,2室1厅 84平米 东 豪装 低楼层 共24层 2009年建,11人关注 53天前发布,https://example.com/house_18539,机场路花园
广园路小区 3室2厅 125平米,白云区,白云,445.8,35569,3室2厅 125平米 南 精装 高楼层 共33层 2023年建,22人关注 6天前发布,https://example.com/house_18540,广园路小区
钟村花园 1室1厅 44平米,番禺区,番禺,151.5,34467,1室1厅 44平米 南 简装 中楼层 共16层 2012年建,4人关注 7天前发布,https://example.com/house_18541,钟村花园
客村花园 4室1厅 74平米,海珠区,海珠,349.4,47367,4室1厅 74平米 南 豪装 中楼层 共17层 2011年建,17人关注 110天前发布,https://example.com/house_18542,客村花园
恩宁路 3室1厅 107平米,荔湾区,荔湾,552.2,51641,3室1厅 107平米 南 简装 低楼层 共21层 2023年建,20人关注 28天前发布,https://example.com/house_18543,恩宁路
广州大道花园 2室1厅 76平米,越秀区,越秀,459.5,60756,2室1厅 76平米 南北 豪装 中楼层 共8层 1997年建,29人关注 30天前发布,https://example.com/house_18544,广州大道花园
永泰花园 3室2厅 89平米,白云区,白云,353.3,39499,3室2厅 89平米 东南 豪装 高楼层 共21层 2003年建,22人关注 4天前发布,https://example.com/house_18545,永泰花园
滨江东花园 4室1厅 184平米,海珠区,海珠,846.1,46006,4室1厅 184平米 东北 精装 高楼层 共13层 2023年建,48人关注 68天前发布,https://example.com/house_18546,滨江东花园
工业大道 3室2厅 140平米,海珠区,海珠,926.6,66145,3室2厅 140平米 南 豪装 中楼层 共18层 2002年建,43人关注 5天前发布,https://example.com/house_18547,工业大道
港湾花园 2室1厅 64平米,黄埔区,黄埔,272.4,42456,2室1厅 64平米 东南 豪装 低楼层 共29层 2023年建,13人关注 84天前发布,https://example.com/house_18548,港湾花园
珠江新城花园 3室1厅 103平米,天河区,天河,581.0,56457,3室1厅 103平米 南北 豪装 高楼层 共12层 2008年建,30人关注 144天前发布,https://example.com/house_18549,珠江新城花园
文冲花园 3室1厅 107平米,黄埔区,黄埔,321.7,29967,3室1厅 107平米 南北 豪装 中楼层 共33层 2007年建,20人关注 37天前发布,https://example.com/house_18550,文冲花园
黄埔花园 4室2厅 143平米,黄埔区,黄埔,474.3,33112,4室2厅 143平米 南北 精装 中楼层 共20层 2006年建,25人关注 98天前发布,https://example.com/house_18551,黄埔花园
客村花园 4室1厅 117平米,海珠区,海珠,723.6,62102,4室1厅 117平米 南 精装 低楼层 共16层 1987年建,41人关注 29天前发布,https://example.com/house_18552,客村花园
工业大道 4室2厅 132平米,海珠区,海珠,766.8,58198,4室2厅 132平米 东 简装 中楼层 共10层 2004年建,36人关注 31天前发布,https://example.com/house_18553,工业大道
新港西路 3室1厅 78平米,海珠区,海珠,364.8,46591,3室1厅 78平米 东北 豪装 低楼层 共10层 1999年建,15人关注 1天前发布,https://example.com/house_18554,新港西路
东涌花园 2室1厅 92平米,番禺区,番禺,274.6,29862,2室1厅 92平米 东北 简装 高楼层 共20层 2013年建,15人关注 4天前发布,https://example.com/house_18555,东涌花园
棠下小区 4室2厅 134平米,天河区,天河,1212.6,90815,4室2厅 134平米 南北 精装 低楼层 共7层 2016年建,65人关注 7天前发布,https://example.com/house_18556,棠下小区
多宝路 2室1厅 71平米,荔湾区,荔湾,369.7,51745,2室1厅 71平米 东南 豪装 高楼层 共21层 1996年建,16人关注 39天前发布,https://example.com/house_18557,多宝路
太和花园 3室1厅 95平米,白云区,白云,433.3,45810,3室1厅 95平米 东北 精装 中楼层 共29层 2005年建,16人关注 11天前发布,https://example.com/house_18558,太和花园
大石花园 3室1厅 52平米,番禺区,番禺,127.8,24797,3室1厅 52平米 南 简装 中楼层 共13层 2017年建,11人关注 36天前发布,https://example.com/house_18559,大石花园
永泰花园 2室1厅 52平米,白云区,白云,177.2,34294,2室1厅 52平米 西 毛坯 低楼层 共24层 2023年建,17人关注 46天前发布,https://example.com/house_18560,永泰花园
花地大道 2室1厅 79平米,荔湾区,荔湾,262.4,33269,2室1厅 79平米 南 豪装 中楼层 共24层 2010年建,11人关注 45天前发布,https://example.com/house_18561,花地大道
华景新城 4室1厅 122平米,天河区,天河,1014.3,83298,4室1厅 122平米 南 简装 低楼层 共6层 2023年建,43人关注 6天前发布,https://example.com/house_18562,华景新城
客村花园 4室2厅 165平米,海珠区,海珠,580.3,35217,4室2厅 165平米 北 简装 中楼层 共21层 2022年建,32人关注 6天前发布,https://example.com/house_18563,客村花园
棠下小区 3室1厅 93平米,天河区,天河,713.9,76939,3室1厅 93平米 北 简装 低楼层 共10层 2018年建,36人关注 41天前发布,https://example.com/house_18564,棠下小区
夏园花园 4室1厅 148平米,黄埔区,黄埔,533.4,36077,4室1厅 148平米 北 精装 中楼层 共21层 2004年建,19人关注 21天前发布,https://example.com/house_18565,夏园花园
嘉禾花园 3室1厅 118平米,白云区,白云,413.8,34926,3室1厅 118平米 南北 精装 低楼层 共21层 2011年建,19人关注 63天前发布,https://example.com/house_18566,嘉禾花园
石井花园 2室1厅 58平米,白云区,白云,161.4,27938,2室1厅 58平米 南北 精装 低楼层 共20层 2005年建,12人关注 36天前发布,https://example.com/house_18567,石井花园
太和花园 2室1厅 68平米,白云区,白云,255.8,37638,2室1厅 68平米 南北 简装 中楼层 共29层 2016年建,9人关注 8天前发布,https://example.com/house_18568,太和花园
新港西路 4室1厅 92平米,海珠区,海珠,438.3,47852,4室1厅 92平米 东南 精装 高楼层 共22层 2007年建,21人关注 40天前发布,https://example.com/house_18569,新港西路
华景新城 4室1厅 103平米,天河区,天河,695.7,67856,4室1厅 103平米 西北 简装 高楼层 共24层 1996年建,36人关注 133天前发布,https://example.com/house_18570,华景新城
黄花岗花园 2室1厅 63平米,越秀区,越秀,306.0,48556,2室1厅 63平米 南 精装 中楼层 共7层 1997年建,15人关注 76天前发布,https://example.com/house_18571,黄花岗花园
体育西路小区 4室1厅 118平米,天河区,天河,835.8,70978,4室1厅 118平米 东南 精装 高楼层 共15层 1996年建,38人关注 43天前发布,https://example.com/house_18572,体育西路小区
太和花园 4室1厅 152平米,白云区,白云,552.5,36312,4室1厅 152平米 南北 精装 高楼层 共21层 2010年建,30人关注 4天前发布,https://example.com/house_18573,太和花园
棠下小区 3室2厅 109平米,天河区,天河,760.4,69571,3室2厅 109平米 东南 豪装 中楼层 共9层 2007年建,46人关注 19天前发布,https://example.com/house_18574,棠下小区
广园路小区 4室2厅 147平米,白云区,白云,508.1,34513,4室2厅 147平米 东南 精装 中楼层 共21层 2021年建,32人关注 4天前发布,https://example.com/house_18575,广园路小区
机场路花园 2室1厅 84平米,白云区,白云,314.8,37397,2室1厅 84平米 南北 精装 中楼层 共21层 2021年建,16人关注 7天前发布,https://example.com/house_18576,机场路花园
赤岗花园 3室1厅 129平米,海珠区,海珠,804.7,62177,3室1厅 129平米 南 精装 低楼层 共10层 2006年建,41人关注 6天前发布,https://example.com/house_18577,赤岗花园
猎德花园 2室1厅 80平米,天河区,天河,495.1,61594,2室1厅 80平米 南北 简装 中楼层 共16层 2012年建,25人关注 2天前发布,https://example.com/house_18578,猎德花园
环市东花园 2室1厅 84平米,越秀区,越秀,416.0,49408,2室1厅 84平米 东南 简装 高楼层 共9层 2010年建,19人关注 24天前发布,https://example.com/house_18579,环市东花园
东山口花园 2室1厅 90平米,越秀区,越秀,532.8,59031,2室1厅 90平米 东 毛坯 高楼层 共11层 2010年建,17人关注 7天前发布,https://example.com/house_18580,东山口花园
永泰花园 3室1厅 111平米,白云区,白云,454.7,41118,3室1厅 111平米 东 简装 高楼层 共32层 2000年建,22人关注 36天前发布,https://example.com/house_18581,永泰花园
天河北雅居 2室1厅 59平米,天河区,天河,268.9,45584,2室1厅 59平米 南北 毛坯 低楼层 共10层 2008年建,9人关注 4天前发布,https://example.com/house_18582,天河北雅居
南岗花园 2室1厅 95平米,黄埔区,黄埔,515.8,54538,2室1厅 95平米 南 精装 低楼层 共28层 2023年建,24人关注 23天前发布,https://example.com/house_18583,南岗花园
嘉禾花园 4室2厅 125平米,白云区,白云,533.1,42678,4室2厅 125平米 西南 精装 中楼层 共22层 2020年建,34人关注 66天前发布,https://example.com/house_18584,嘉禾花园
华景新城 3室1厅 98平米,天河区,天河,589.6,60103,3室1厅 98平米 东南 精装 中楼层 共18层 2003年建,30人关注 48天前发布,https://example.com/house_18585,华景新城
同德花园 4室1厅 147平米,白云区,白云,645.0,43796,4室1厅 147平米 南北 精装 高楼层 共29层 2013年建,23人关注 88天前发布,https://example.com/house_18586,同德花园
太和花园 4室1厅 101平米,白云区,白云,464.6,45902,4室1厅 101平米 东 精装 低楼层 共32层 2010年建,26人关注 17天前发布,https://example.com/house_18587,太和花园
太和花园 2室1厅 82平米,白云区,白云,326.9,39735,2室1厅 82平米 北 精装 中楼层 共33层 2012年建,14人关注 46天前发布,https://example.com/house_18588,太和花园
棠下小区 3室1厅 47平米,天河区,天河,276.6,59101,3室1厅 47平米 南北 简装 低楼层 共14层 2019年建,13人关注 13天前发布,https://example.com/house_18589,棠下小区
体育西路小区 4室1厅 162平米,天河区,天河,1256.9,77525,4室1厅 162平米 南 豪装 低楼层 共13层 2006年建,61人关注 7天前发布,https://example.com/house_18590,体育西路小区
署前路小区 3室1厅 104平米,越秀区,越秀,513.7,49477,3室1厅 104平米 南 精装 高楼层 共11层 2002年建,32人关注 13天前发布,https://example.com/house_18591,署前路小区
赤岗花园 2室1厅 81平米,海珠区,海珠,382.3,47334,2室1厅 81平米 东 简装 低楼层 共9层 2004年建,15人关注 6天前发布,https://example.com/house_18592,赤岗花园
黄石路 3室2厅 104平米,白云区,白云,401.1,38720,3室2厅 104平米 西南 简装 低楼层 共34层 2011年建,16人关注 17天前发布,https://example.com/house_18593,黄石路
黄石路 4室1厅 160平米,白云区,白云,615.6,38565,4室1厅 160平米 东南 精装 中楼层 共31层 2015年建,30人关注 5天前发布,https://example.com/house_18594,黄石路
