total_price,unit_price,area,bedroom_num,livingroom_num,total_floor,build_year,followers,days_on_market,house_age,total_rooms,avg_room_area,floor_ratio,price_per_bedroom,market_heat,layout_ratio,district_code,district_level,district_天河区,district_海珠区,district_番禺区,district_白云区,district_荔湾区,district_越秀区,district_黄埔区,orientation_东,orientation_北,orientation_南,orientation_西,decoration_encoded,floor_type_encoded,district_level_encoded
162.7,41230.0,39.0,2.0,1.0,7.0,1996.0,11.0,20.0,29.0,3.0,9.75,0.75,54.23333333333333,0.5238095238095238,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
331.3,35880.0,92.0,3.0,1.0,27.0,2017.0,13.0,44.0,8.0,4.0,18.4,0.5,82.825,0.28888888888888886,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,2,2
703.7,54049.0,130.0,4.0,1.0,16.0,1987.0,35.0,30.0,38.0,5.0,21.666666666666668,0.75,140.74,1.1290322580645162,2.0,越秀,核心区,False,False,False,False,False,True,False,False,True,False,False,3,3,3
789.2,45903.0,172.0,4.5,1.0,29.0,2013.0,38.0,32.0,12.0,5.5,26.46153846153846,0.5,143.4909090909091,1.1515151515151516,2.25,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,2,2
1095.65,59891.0,192.0,4.0,1.0,23.0,2005.0,59.0,13.0,20.0,5.0,32.0,0.5,219.13000000000002,4.214285714285714,2.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,2,2,3
476.8,58118.0,82.0,3.0,1.0,21.0,2005.0,22.0,4.0,20.0,4.0,16.4,0.25,119.2,4.4,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,1,3
423.4,43148.0,98.0,3.0,1.0,15.0,1993.0,17.0,36.0,32.0,4.0,19.6,0.5,105.85,0.4594594594594595,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,2,3
589.3,44354.0,133.0,3.0,1.0,23.0,1995.0,37.0,42.0,30.0,4.0,26.6,0.75,147.325,0.8604651162790697,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,True,False,False,2,3,2
365.1,33283.0,110.0,3.0,1.0,12.0,2009.0,24.0,59.0,16.0,4.0,22.0,0.5,91.275,0.4,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,2,2
363.2,43627.0,83.0,3.0,1.0,15.0,2004.0,18.0,6.0,21.0,4.0,16.6,0.25,90.8,2.5714285714285716,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,1,3
268.7,33049.0,81.0,3.0,1.0,21.0,2023.0,12.0,15.0,2.0,4.0,16.2,0.75,67.175,0.75,1.5,黄埔,次核心区,False,False,False,False,False,False,True,True,False,False,False,3,3,2
568.8,35888.0,158.0,4.5,1.0,33.0,2009.0,36.0,61.0,16.0,5.5,24.307692307692307,0.75,103.41818181818181,0.5806451612903226,2.25,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,3,2
374.2,39637.0,94.0,2.0,1.0,9.0,2013.0,17.0,9.0,12.0,3.0,23.5,0.25,124.73333333333333,1.7,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,True,False,False,2,1,2
425.9,40583.0,105.0,3.0,1.0,20.0,2023.0,21.0,13.0,2.0,4.0,21.0,0.25,106.475,1.5,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,1,2
412.0,59050.0,70.0,2.0,1.0,23.0,2013.0,22.0,37.0,12.0,3.0,17.5,0.5,137.33333333333334,0.5789473684210527,1.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,2,3
350.3,36867.0,95.0,3.0,1.0,33.0,2001.0,10.0,45.0,24.0,4.0,19.0,0.25,87.575,0.21739130434782608,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
253.7,35784.0,71.0,3.0,1.0,9.0,1992.0,10.0,45.0,33.0,4.0,14.2,0.25,63.425,0.21739130434782608,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,2,1,2
1088.8,77698.0,140.0,3.0,1.0,8.0,2014.0,57.0,41.0,11.0,4.0,28.0,0.25,272.2,1.3571428571428572,1.5,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,2,1,3
1050.8,64628.0,163.0,4.0,1.0,9.0,1992.0,51.0,6.0,33.0,5.0,27.166666666666668,0.25,210.16,7.285714285714286,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,1,3
218.6,28492.0,77.0,2.0,1.0,21.0,2007.0,10.0,8.0,18.0,3.0,19.25,0.25,72.86666666666666,1.1111111111111112,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,1,2
145.6,29938.0,49.0,1.0,1.0,12.0,2005.0,6.0,26.0,20.0,2.0,16.333333333333332,0.5,72.8,0.2222222222222222,0.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,1,2,2
178.8,33272.0,54.0,1.0,1.0,32.0,2009.0,7.0,38.0,16.0,2.0,18.0,0.75,89.4,0.1794871794871795,0.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,3,2
334.4,31622.0,106.0,3.0,1.0,24.0,2014.0,16.0,17.0,11.0,4.0,21.2,0.75,83.6,0.8888888888888888,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,3,2
154.5,38739.0,40.0,1.0,1.0,30.0,1998.0,10.0,16.0,27.0,2.0,13.333333333333334,0.5,77.25,0.5882352941176471,0.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,2,2
517.8,69213.0,75.0,3.0,1.0,13.0,2023.0,17.0,9.0,2.0,4.0,15.0,0.25,129.45,1.7,1.5,天河,核心区,True,False,False,False,False,False,False,True,False,False,False,4,1,3
1095.65,76253.0,145.0,4.0,1.0,9.0,2021.0,69.0,11.0,4.0,5.0,24.166666666666668,0.25,219.13000000000002,5.75,2.0,越秀,核心区,False,False,False,False,False,True,False,True,False,False,False,4,1,3
721.2,72242.0,100.0,4.0,1.0,24.0,2014.0,50.0,27.0,11.0,5.0,16.666666666666668,0.5,144.24,1.7857142857142858,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,2,3
1058.6,69843.0,152.0,4.5,1.0,9.0,2023.0,58.0,0.0,2.0,5.5,23.384615384615383,0.25,192.47272727272727,58.0,2.25,天河,核心区,True,False,False,False,False,False,False,False,False,False,True,2,1,3
605.0,50633.0,119.0,3.0,1.0,12.0,2006.0,27.0,33.0,19.0,4.0,23.8,0.25,151.25,0.7941176470588235,1.5,越秀,核心区,False,False,False,False,False,True,False,True,False,False,False,4,1,3
343.0,42836.0,80.0,4.0,1.0,19.0,2001.0,26.0,27.0,24.0,5.0,13.333333333333334,0.75,68.6,0.9285714285714286,2.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
728.2,40537.0,180.0,4.0,1.0,29.0,2014.0,33.0,10.0,11.0,5.0,30.0,0.5,145.64000000000001,3.0,2.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,2,2
666.0,44483.0,150.0,4.0,1.0,26.0,2012.0,30.0,68.0,13.0,5.0,25.0,0.5,133.2,0.43478260869565216,2.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,2,2
466.4,50132.0,93.0,3.0,1.0,17.0,2000.0,23.0,50.0,25.0,4.0,18.6,0.75,116.6,0.45098039215686275,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,3,2
248.1,29149.0,85.0,3.0,1.0,8.0,1993.0,12.0,16.0,32.0,4.0,17.0,0.5,62.025,0.7058823529411765,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,True,False,False,3,2,2
457.9,49342.0,93.0,3.0,1.0,21.0,2013.0,23.0,12.0,12.0,4.0,18.6,0.75,114.475,1.7692307692307692,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
367.6,35853.0,103.0,3.0,1.0,20.0,2023.0,20.0,47.0,2.0,4.0,20.6,0.5,91.9,0.4166666666666667,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,2,2
922.8,50075.0,184.0,4.0,1.0,21.0,2014.0,50.0,6.0,11.0,5.0,30.666666666666668,0.25,184.56,7.142857142857143,2.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,1,3
599.0,48728.0,123.0,4.0,1.0,14.0,2012.0,24.0,40.0,13.0,5.0,20.5,0.5,119.8,0.5853658536585366,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,2,3
355.6,31840.0,112.0,3.0,1.0,22.0,2016.0,20.0,29.0,9.0,4.0,22.4,0.75,88.9,0.6666666666666666,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,3,3,2
369.8,37034.0,100.0,3.0,1.0,6.0,2001.0,20.0,71.0,24.0,4.0,20.0,0.75,92.45,0.2777777777777778,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,False,True,3,3,3
457.1,43090.0,106.0,4.0,1.0,11.0,2005.0,20.0,50.0,20.0,5.0,17.666666666666668,0.75,91.42,0.39215686274509803,2.0,海珠,核心区,False,True,False,False,False,False,False,False,True,False,False,4,3,3
672.4,59740.0,113.0,4.0,1.0,8.0,1997.0,38.0,48.0,28.0,5.0,18.833333333333332,0.75,134.48,0.7755102040816326,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,3,3
239.6,36693.0,65.0,2.0,1.0,33.0,2012.0,12.0,23.0,13.0,3.0,16.25,0.5,79.86666666666666,0.5,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,2,2
309.2,28820.0,107.0,3.0,1.0,10.0,2017.0,19.0,23.0,8.0,4.0,21.4,0.5,77.3,0.7916666666666666,1.5,番禺,次核心区,False,False,True,False,False,False,False,True,False,False,False,1,2,2
773.7,75685.0,102.0,3.0,1.0,23.0,2005.0,35.0,61.0,20.0,4.0,20.4,0.75,193.425,0.5645161290322581,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
192.6,39499.0,49.0,2.0,1.0,22.0,2014.0,8.0,31.0,11.0,3.0,12.25,0.5,64.2,0.25,1.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,2,2
969.1,60896.0,159.0,4.0,1.0,16.0,2012.0,54.0,44.0,13.0,5.0,26.5,0.5,193.82,1.2,2.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,2,2,3
435.9,41225.0,106.0,3.0,1.0,19.0,2006.0,22.0,36.0,19.0,4.0,21.2,0.75,108.975,0.5945945945945946,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,3,3
746.8,53841.0,139.0,4.0,1.0,24.0,2022.0,39.0,2.0,3.0,5.0,23.166666666666668,0.5,149.35999999999999,13.0,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,2,3
402.4,42297.0,95.0,3.0,1.0,21.0,2015.0,15.0,39.0,10.0,4.0,19.0,0.25,100.6,0.375,1.5,白云,次核心区,False,False,False,True,False,False,False,False,True,False,False,3,1,2
540.4,58368.0,93.0,3.0,1.0,17.0,2004.0,26.0,35.0,21.0,4.0,18.6,0.5,135.1,0.7222222222222222,1.5,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,3,2,3
969.8,60089.0,161.0,4.0,1.0,8.0,2005.0,53.0,2.0,20.0,5.0,26.833333333333332,0.5,193.95999999999998,17.666666666666668,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,2,2
718.7,55471.0,130.0,4.0,1.0,16.0,2023.0,29.0,23.0,2.0,5.0,21.666666666666668,0.25,143.74,1.2083333333333333,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,1,3
387.3,80356.0,48.0,1.0,1.0,15.0,2007.0,31.0,37.0,18.0,2.0,16.0,0.25,193.65,0.8157894736842105,0.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,4,1,3
228.5,22228.0,103.0,3.0,1.0,34.0,2018.0,11.0,3.0,7.0,4.0,20.6,0.5,57.125,2.75,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,2,2
814.9,58623.0,139.0,4.0,1.0,15.0,1988.0,39.0,19.0,37.0,5.0,23.166666666666668,0.75,162.98,1.95,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,3,3
334.8,64790.0,52.0,3.0,1.0,22.0,2011.0,18.0,34.0,14.0,4.0,10.4,0.5,83.7,0.5142857142857142,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,2,3
731.7,60898.0,120.0,3.0,1.0,7.0,1997.0,28.0,47.0,28.0,4.0,24.0,0.5,182.925,0.5833333333333334,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,2,3
226.9,50922.0,45.0,2.0,1.0,14.0,2013.0,13.0,14.0,12.0,3.0,11.25,0.5,75.63333333333334,0.8666666666666667,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,3,2,2
406.3,39122.0,104.0,2.0,1.0,28.0,2017.0,17.0,59.0,8.0,3.0,26.0,0.5,135.43333333333334,0.2833333333333333,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,2,2
614.1,60327.0,102.0,3.0,1.0,6.0,2003.0,23.0,0.0,22.0,4.0,20.4,0.25,153.525,23.0,1.5,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,4,1,3
1095.65,66041.0,194.0,4.5,1.0,11.0,1989.0,70.0,38.0,36.0,5.5,29.846153846153847,0.5,199.20909090909092,1.794871794871795,2.25,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,2,3
665.5,53618.0,124.0,3.0,1.0,9.0,2018.0,34.0,58.0,7.0,4.0,24.8,0.5,166.375,0.576271186440678,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,2,3
601.6,52444.0,115.0,3.0,1.0,23.0,2003.0,40.0,30.0,22.0,4.0,23.0,0.5,150.4,1.2903225806451613,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,2,3
192.8,42258.0,46.0,1.0,1.0,32.0,2012.0,13.0,18.0,13.0,2.0,15.333333333333334,0.5,96.4,0.6842105263157895,0.5,黄埔,次核心区,False,False,False,False,False,False,True,False,True,False,False,3,2,2
674.0,40599.0,166.0,4.0,1.0,22.0,2010.0,24.0,69.0,15.0,5.0,27.666666666666668,0.25,134.8,0.34285714285714286,2.0,白云,次核心区,False,False,False,True,False,False,False,False,True,False,False,4,1,2
626.1,43845.0,143.0,3.0,1.0,21.0,1995.0,28.0,7.0,30.0,4.0,28.6,0.5,156.525,3.5,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,1,2,2
522.7,49955.0,105.0,3.0,1.0,8.0,2004.0,29.0,39.0,21.0,4.0,21.0,0.25,130.675,0.725,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,1,3
259.1,36411.0,71.0,2.0,1.0,27.0,1986.0,8.0,4.0,39.0,3.0,17.75,0.5,86.36666666666667,1.6,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,2,2
427.0,39735.0,107.0,3.0,1.0,21.0,2015.0,25.0,17.0,10.0,4.0,21.4,0.75,106.75,1.3888888888888888,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,3,2
436.0,40827.0,107.0,4.0,1.0,18.0,1990.0,24.0,23.0,35.0,5.0,17.833333333333332,0.75,87.2,1.0,2.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,3,2
105.2,35067.0,30.0,1.0,1.0,22.0,2019.0,10.0,12.0,6.0,2.0,10.0,0.25,52.6,0.7692307692307693,0.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,1,2
701.0,45281.0,155.0,4.0,1.0,34.0,2017.0,42.0,21.0,8.0,5.0,25.833333333333332,0.75,140.2,1.9090909090909092,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,3,2
271.1,37318.0,73.0,2.0,1.0,16.0,2009.0,19.0,27.0,16.0,3.0,18.25,0.75,90.36666666666667,0.6785714285714286,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,3,2
845.0,66085.0,128.0,4.0,1.0,22.0,2013.0,47.0,30.0,12.0,5.0,21.333333333333332,0.75,169.0,1.5161290322580645,2.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,3,3
561.0,53062.0,106.0,3.0,1.0,27.0,2006.0,29.0,42.0,19.0,4.0,21.2,0.75,140.25,0.6744186046511628,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,3,2
688.8,58363.0,118.0,3.0,1.0,14.0,2010.0,47.0,43.0,15.0,4.0,23.6,0.25,172.2,1.0681818181818181,1.5,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,2,1,3
507.8,44691.0,114.0,4.0,1.0,30.0,1998.0,18.0,37.0,27.0,5.0,19.0,0.25,101.56,0.47368421052631576,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
765.1,53704.0,142.0,4.0,1.0,27.0,2021.0,46.0,19.0,4.0,5.0,23.666666666666668,0.25,153.02,2.3,2.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,2,1,2
220.4,44172.0,50.0,1.0,1.0,28.0,2009.0,7.0,49.0,16.0,2.0,16.666666666666668,0.25,110.2,0.14,0.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,1,2
398.5,56744.0,70.0,2.0,1.0,6.0,2023.0,20.0,21.0,2.0,3.0,17.5,0.25,132.83333333333334,0.9090909090909091,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,1,3
674.6,73654.0,92.0,3.0,1.0,13.0,2010.0,38.0,9.0,15.0,4.0,18.4,0.75,168.65,3.8,1.5,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
649.7,62444.0,104.0,2.0,1.0,13.0,2013.0,31.0,15.0,12.0,3.0,26.0,0.75,216.5666666666667,1.9375,1.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,4,3,3
222.5,42414.0,52.0,2.0,1.0,31.0,2018.0,9.0,15.0,7.0,3.0,13.0,0.5,74.16666666666667,0.5625,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,2,2
761.5,45694.0,167.0,4.0,1.0,28.0,2019.0,41.0,7.0,6.0,5.0,27.833333333333332,0.25,152.3,5.125,2.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,1,2
310.1,31894.0,97.0,3.0,1.0,30.0,2013.0,13.0,29.0,12.0,4.0,19.4,0.25,77.525,0.43333333333333335,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,1,1,2
1070.6,69595.0,154.0,4.0,1.0,12.0,2015.0,59.0,1.0,10.0,5.0,25.666666666666668,0.25,214.11999999999998,29.5,2.0,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,3,1,3
357.4,31583.0,113.0,3.0,1.0,14.0,2018.0,22.0,2.0,7.0,4.0,22.6,0.5,89.35,7.333333333333333,1.5,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,2,2
170.0,27429.0,62.0,2.0,1.0,15.0,2004.0,7.0,9.0,21.0,3.0,15.5,0.5,56.666666666666664,0.7,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,2,2
553.2,47307.0,117.0,4.0,1.0,15.0,2019.0,28.0,30.0,6.0,5.0,19.5,0.25,110.64000000000001,0.9032258064516129,2.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,4,1,3
534.5,48629.0,110.0,3.0,1.0,7.0,2007.0,29.0,49.0,18.0,4.0,22.0,0.25,133.625,0.58,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,4,1,2
722.2,46099.0,157.0,4.0,1.0,27.0,2011.0,31.0,5.0,14.0,5.0,26.166666666666668,0.75,144.44,5.166666666666667,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,2,3,2
372.4,29332.0,127.0,3.0,1.0,31.0,2013.0,32.0,30.0,12.0,4.0,25.4,0.5,93.1,1.032258064516129,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,2,2
274.6,30300.0,91.0,2.0,1.0,13.0,2009.0,12.0,33.0,16.0,3.0,22.75,0.5,91.53333333333335,0.35294117647058826,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,2,2,2
1001.8,62432.0,160.0,4.0,1.0,22.0,1998.0,50.0,23.0,27.0,5.0,26.666666666666668,0.75,200.35999999999999,2.0833333333333335,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
809.1,66644.0,121.0,3.0,1.0,20.0,1991.0,34.0,39.0,34.0,4.0,24.2,0.25,202.275,0.85,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,1,2
421.3,35857.0,117.0,4.0,1.0,22.0,2006.0,22.0,9.0,19.0,5.0,19.5,0.75,84.26,2.2,2.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,3,2
403.1,41890.0,96.0,3.0,1.0,27.0,2015.0,24.0,69.0,10.0,4.0,19.2,0.75,100.775,0.34285714285714286,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,3,2
201.5,39002.0,52.0,2.0,1.0,26.0,2018.0,11.0,54.0,7.0,3.0,13.0,0.75,67.16666666666667,0.2,1.0,黄埔,次核心区,False,False,False,False,False,False,True,False,True,False,False,2,3,2
303.5,34796.0,87.0,3.0,1.0,22.0,2007.0,17.0,5.0,18.0,4.0,17.4,0.75,75.875,2.8333333333333335,1.5,番禺,次核心区,False,False,True,False,False,False,False,True,False,False,False,4,3,2
397.7,55572.0,72.0,3.0,1.0,19.0,2017.0,20.0,8.0,8.0,4.0,14.4,0.25,99.425,2.2222222222222223,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,2,1,3
282.3,37625.0,75.0,3.0,1.0,24.0,2023.0,16.0,6.0,2.0,4.0,15.0,0.25,70.575,2.2857142857142856,1.5,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,4,1,2
252.0,32690.0,77.0,2.0,1.0,16.0,2006.0,15.0,87.0,19.0,3.0,19.25,0.25,84.0,0.17045454545454544,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,1,1,3
429.3,51867.0,83.0,2.0,1.0,18.0,2013.0,20.0,21.0,12.0,3.0,20.75,0.75,143.1,0.9090909090909091,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,3,3
507.4,52278.0,97.0,3.0,1.0,22.0,1992.0,33.0,15.0,33.0,4.0,19.4,0.25,126.85,2.0625,1.5,越秀,核心区,False,False,False,False,False,True,False,True,False,False,False,1,1,3
306.9,40722.0,75.0,2.0,1.0,30.0,2020.0,15.0,132.0,5.0,3.0,18.75,0.75,102.3,0.11278195488721804,1.0,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,3,3,2
581.3,36116.0,161.0,4.0,1.0,17.0,2006.0,26.0,32.0,19.0,5.0,26.833333333333332,0.75,116.25999999999999,0.7878787878787878,2.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,1,3,2
667.7,50168.0,133.0,4.5,1.0,21.0,2006.0,32.0,1.0,19.0,5.5,20.46153846153846,0.25,121.4,16.0,2.25,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,1,3
1044.3,84076.0,124.0,3.0,1.0,7.0,2023.0,53.0,15.0,2.0,4.0,24.8,0.25,261.075,3.3125,1.5,天河,核心区,True,False,False,False,False,False,False,True,False,False,False,2,1,3
555.3,47371.0,117.0,3.0,1.0,34.0,2014.0,27.0,7.0,11.0,4.0,23.4,0.25,138.825,3.375,1.5,黄埔,次核心区,False,False,False,False,False,False,True,True,False,False,False,2,1,2
576.6,46765.0,123.0,3.0,1.0,18.0,2004.0,20.0,5.0,21.0,4.0,24.6,0.75,144.15,3.3333333333333335,1.5,荔湾,次核心区,False,False,False,False,True,False,False,False,False,True,False,3,3,2
206.4,18574.0,111.0,2.0,1.0,8.0,2013.0,8.0,5.0,12.0,3.0,27.75,0.25,68.8,1.3333333333333333,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,False,True,False,1,1,2
343.9,61657.0,56.0,2.0,1.0,21.0,2007.0,12.0,9.0,18.0,3.0,14.0,0.5,114.63333333333333,1.2,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,3,2,3
716.5,68867.0,104.0,3.0,1.0,22.0,2019.0,31.0,6.0,6.0,4.0,20.8,0.25,179.125,4.428571428571429,1.5,天河,核心区,True,False,False,False,False,False,False,False,True,False,False,3,1,3
532.8,53944.0,99.0,3.0,1.0,7.0,2008.0,28.0,39.0,17.0,4.0,19.8,0.5,133.2,0.7,1.5,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,2,3
715.4,59631.0,120.0,4.0,1.0,6.0,2010.0,37.0,4.0,15.0,5.0,20.0,0.5,143.07999999999998,7.4,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,1,2,3
592.2,62835.0,94.0,2.0,1.0,19.0,1985.0,41.0,2.0,40.0,3.0,23.5,0.25,197.4,13.666666666666666,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,False,True,4,1,3
1084.4,67565.0,161.0,4.0,1.0,6.0,2016.0,56.0,62.0,9.0,5.0,26.833333333333332,0.75,216.88000000000002,0.8888888888888888,2.0,天河,核心区,True,False,False,False,False,False,False,False,False,True,False,2,3,3
556.0,61128.0,91.0,2.0,1.0,16.0,2008.0,26.0,12.0,17.0,3.0,22.75,0.5,185.33333333333334,2.0,1.0,越秀,核心区,False,False,False,False,False,True,False,False,False,True,False,4,2,3
1082.0,68020.0,159.0,4.5,1.0,15.0,1999.0,56.0,9.0,26.0,5.5,24.46153846153846,0.75,196.72727272727272,5.6,2.25,天河,核心区,True,False,False,False,False,False,False,True,False,False,False,4,3,3
225.4,26941.0,84.0,2.0,1.0,10.0,2010.0,12.0,20.0,15.0,3.0,21.0,0.75,75.13333333333334,0.5714285714285714,1.0,番禺,次核心区,False,False,True,False,False,False,False,False,True,False,False,3,3,2
1063.2,81809.0,130.0,3.0,1.0,17.0,1997.0,54.0,17.0,28.0,4.0,26.0,0.5,265.8,3.0,1.5,越秀,核心区,False,False,False,False,False,True,False,True,False,False,False,3,2,3
461.8,59156.0,78.0,2.0,1.0,14.0,1997.0,19.0,3.0,28.0,3.0,19.5,0.5,153.93333333333334,4.75,1.0,海珠,核心区,False,True,False,False,False,False,False,False,False,True,False,3,2,3
535.6,38164.0,140.0,4.5,1.0,27.0,2020.0,18.0,11.0,5.0,5.5,21.53846153846154,0.25,97.38181818181819,1.5,2.25,黄埔,次核心区,False,False,False,False,False,False,True,False,False,True,False,1,1,2
239.9,36214.0,66.0,2.0,1.0,28.0,2000.0,11.0,4.0,25.0,3.0,16.5,0.5,79.96666666666667,2.2,1.0,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,4,2,2
368.8,39170.0,94.0,2.0,1.0,17.0,1990.0,20.0,29.0,35.0,3.0,23.5,0.5,122.93333333333334,0.6666666666666666,1.0,荔湾,次核心区,False,False,False,False,True,False,False,False,True,False,False,3,2,2
127.1,29994.0,42.0,3.0,1.0,30.0,2013.0,2.0,23.0,12.0,4.0,8.4,0.25,31.775,0.08333333333333333,1.5,白云,次核心区,False,False,False,True,False,False,False,False,False,True,False,3,1,2
